event_id,Words,POS,Index,Tag,Labels,Tag2
RB,.,.,B-ADVP,O,0.0,O
407,90,CD,143,O,0.0,O
407,officers,NNS,153,O,0.0,O
407,are,VBP,162,O,0.0,O
407,injured,VBN,166,O,0.0,O
408,The,DT,0,arg,1.0,O
408,Maryland,NNP,4,O,0.0,O
408,House,NNP,13,O,0.0,O
408,of,IN,19,O,0.0,O
408,Delegates,NNPS,22,O,0.0,O
408, and ,CC,31,O,0.0,O
408,Senate,NNP,36,O,0.0,O
408,override,VB,43,O,0.0,O
408,Governor,NNP,52,O,0.0,O
408,Larry,NNP,61,O,0.0,O
408,Hogans,NNP,67,O,0.0,O
408,veto,NN,74,O,0.0,O
408, a ,DT,82,O,0.0,O
408,bill,NN,84,O,0.0,O
408,extending,VBG,89,O,0.0,O
408,felons,NNS,99,O,0.0,O
408,voting,NN,106,O,0.0,O
408,rights,NNS,113,O,0.0,O
408,to,TO,76,O,0.0,O
408,those,DT,123,O,0.0,O
408,who,WP,129,O,0.0,O
408,have,VBP,133,O,0.0,O
408,not,RB,138,O,0.0,O
408,completed,VBN,142,O,0.0,O
408,terms,NNS,152,O,0.0,O
408,their,PRP$,161,O,0.0,O
408,probation,NN,167,O,0.0,O
408, or ,CC,176,O,0.0,O
408,parole,NN,180,O,0.0,O
DT,.,.,B-NP,O,0.0,O
408,law,NN,192,arg,1.0,O
408,goes,VBZ,196,O,0.0,relation
408,into,IN,201,O,0.0,relation
408,effect,NN,206,arg,1.0,O
408,March,NNP,213,arg,1.0,O
408,ten,CD,91,arg,1.0,O
408,2016,CD,223,O,0.0,O
409,Warner/Chappell,NNP,0,arg,1.0,O
409,Music,NNP,16,arg,1.0,O
409,agrees,VBZ,22,O,0.0,relation
409,to,TO,29,O,0.0,relation
409,return,NN,32,O,0.0,relation
409,dollar,NN,39,O,0.0,O
409,fourteen,CD,46,O,0.0,O
409,million,CD,55,O,0.0,O
409,collected,VBN,63,O,0.0,O
409, in ,IN,72,O,0.0,O
409,copyright,NN,76,arg,1.0,O
409,fees,NNS,86,arg,1.0,O
409,for,IN,91,O,0.0,O
409,song,NN,95,O,0.0,O
409,Happy,NNP,100,O,0.0,O
409,Birthday,NN,106,O,0.0,O
409,You,PRP,118,O,0.0,O
409,which,WDT,122,O,0.0,O
409, a ,DT,128,O,0.0,O
409,federal,JJ,130,O,0.0,O
409,judge,NN,138,O,0.0,O
409,ruled,VBD,144,O,0.0,O
409,September,NNP,153,O,0.0,O
409,belongs,VBZ,163,O,0.0,O
409,public,JJ,174,O,0.0,O
409,domain,NN,181,O,0.0,O
410,The,DT,0,O,0.0,O
410,campaign,NN,4,O,0.0,O
410,period,NN,13,O,0.0,O
410,for,IN,20,O,0.0,O
410,election,NN,24,O,0.0,O
410,begins,VBZ,33,O,0.0,O
410, in ,IN,39,O,0.0,O
410,what,WP,43,O,0.0,O
410,international,JJ,48,arg,1.0,O
410,media,NNS,62,arg,1.0,O
410,dubs,VBZ,68,O,0.0,relation
410, as ,IN,72,O,0.0,relation
410, a ,DT,76,O,0.0,O
410,cliffhanger,NN,78,arg,1.0,O
410,between,IN,90,O,0.0,O
410,five,CD,98,O,0.0,O
410,candidates,NNS,103,O,0.0,O
410,:,:,114,O,0.0,O
410,Jejomar,NNP,116,O,0.0,O
410,Binay,NNP,124,O,0.0,O
410,Miriam,NNP,130,O,0.0,O
410,Defensor,NNP,137,O,0.0,O
410,Santiago,NNP,146,O,0.0,O
410,Rodrigo,NNP,155,O,0.0,O
410,R.,NNP,163,O,0.0,O
410,Duterte,NNP,166,O,0.0,O
410,Grace,NNP,174,O,0.0,O
410,Poe,NNP,180,O,0.0,O
410, and ,CC,183,O,0.0,O
410,Mar,NNP,188,O,0.0,O
410,Roxas,NNP,192,O,0.0,O
411,Two,CD,0,O,0.0,O
411,female,JJ,4,O,0.0,O
411,suicide,NN,11,arg,1.0,O
411,bombers,NNS,19,O,0.0,O
411,kill,VB,27,O,0.0,O
411,more,JJR,32,O,0.0,O
411,than,IN,37,O,0.0,O
411,58,CD,42,O,0.0,O
411,people,NNS,45,O,0.0,O
411,at,IN,52,O,0.0,O
411, a ,DT,55,O,0.0,O
411,camp,NN,57,O,0.0,O
411,for,IN,62,O,0.0,O
411,displaced,VBN,66,O,0.0,O
411, in ,IN,82,O,0.0,relation
411,Dikwa,NNP,86,O,0.0,O
411,Nigeria,NNP,92,O,0.0,O
IN,.,.,B-PP,O,0.0,O
411,least,JJS,104,O,0.0,O
411,six,CD,110,O,0.0,O
411,are,VBP,121,O,0.0,O
411,killed,VBN,125,O,0.0,O
411, and ,CC,131,O,0.0,O
411,30,CD,146,O,0.0,O
411,injured,VBN,149,O,0.0,O
411,twin,JJ,162,arg,1.0,O
411,attack,NN,175,arg,1.0,O
411,Cameroon,NNP,185,arg,1.0,O
411,near,IN,194,O,0.0,O
411,border,NN,199,O,0.0,O
411,with,IN,206,O,0.0,O
411,nigeria,NN,211,O,0.0,O
412,At,IN,0,arg,1.0,O
412,least,JJS,3,arg,1.0,O
412,two,CD,9,arg,1.0,O
412,Turkish,JJ,13,arg,1.0,O
412,Army,NNP,21,arg,1.0,O
412,soldiers,NNS,26,arg,1.0,O
412,are,VBP,35,O,0.0,O
412,killed,VBN,39,O,0.0,relation
412, in ,IN,45,O,0.0,relation
412,clashes,NNS,49,arg,1.0,O
412,with,IN,57,O,0.0,O
412,Kurdistan,NNP,62,O,0.0,O
412,Workers,NNPS,72,O,0.0,O
412,Party,NNP,80,O,0.0,O
412,PKK,NN,86,O,0.0,O
412,insurgents,NNS,90,O,0.0,O
412,southeast,RB,104,O,0.0,O
412,AzArnak,NN,114,O,0.0,O
412,Province,NNP,122,O,0.0,O
413,The,DT,0,O,0.0,O
413,Kurdishled,NNP,4,O,0.0,O
413,Syrian,JJ,15,O,0.0,O
413,Democratic,JJ,22,O,0.0,O
413,Forces,NNPS,33,O,0.0,O
413,SDF,NN,40,O,0.0,O
413,reportedly,RB,44,O,0.0,O
413,take,VB,55,O,0.0,O
413,control,NN,60,O,0.0,O
413,of,IN,68,O,0.0,O
413,Menagh,NNP,71,arg,1.0,O
413,Military,NNP,78,arg,1.0,O
413,Airbase,NNP,87,arg,1.0,O
413, in ,IN,94,O,0.0,relation
413,northern,JJ,98,arg,1.0,O
413,Aleppo,NNP,107,arg,1.0,O
413,Governorate,NNP,114,arg,1.0,O
413,after,IN,126,O,0.0,O
413,Ahrar,NNP,132,O,0.0,O
413,ashSham,NN,138,O,0.0,O
413,Levant,NNP,146,O,0.0,O
413,Front,NNP,153,O,0.0,O
413, and ,CC,158,O,0.0,O
413,Free,NNP,163,O,0.0,O
413,Army,NNP,175,O,0.0,O
413,fighters,NNS,180,O,0.0,O
413,withdraw,VB,189,O,0.0,O
413,amid,IN,198,O,0.0,O
413,Russian,NNP,203,O,0.0,O
413,airstrikes,NNS,211,O,0.0,O
414,Four,CD,0,O,0.0,O
414,people,NNS,5,O,0.0,O
414,are,VBP,12,O,0.0,O
414,killed,VBN,16,O,0.0,O
414,after,IN,23,O,0.0,O
414, a ,DT,29,O,0.0,O
414,minibus,NNS,31,O,0.0,O
414,hit,VBD,39,O,0.0,O
414,landmine,NN,45,O,0.0,O
414,near,IN,54,O,0.0,O
414,Ukrainian,JJ,61,arg,1.0,O
414,military,JJ,71,arg,1.0,O
414,checkpoint,NN,80,arg,1.0,O
414, in ,IN,90,O,0.0,relation
414,Donetsk,NNP,94,arg,1.0,O
414,Oblast,NNP,102,arg,1.0,O
415,Adair,NNP,0,arg,1.0,O
415,Turner,NNP,6,arg,1.0,O
415,former,JJ,13,arg,1.0,O
415,head,NN,20,arg,1.0,O
415,of,IN,25,O,0.0,O
415,UK,NNP,28,O,0.0,O
415,s,PRP,31,O,0.0,O
415,Financial,NNP,33,O,0.0,O
415,Services,NNPS,43,O,0.0,O
415,Authority,NNP,52,O,0.0,O
415,warns,VBZ,62,O,0.0,relation
415,against,IN,68,O,0.0,relation
415,growth,NN,76,arg,1.0,O
415,peertopeer,NN,86,O,0.0,O
415,lending,NN,97,O,0.0,O
415,telling,VBG,105,O,0.0,O
415,BBC,NNP,113,O,0.0,O
415,that,IN,117,O,0.0,O
415,practice,NN,122,O,0.0,O
415,will,MD,131,O,0.0,O
415,cause,NN,136,O,0.0,O
415,grave,JJ,142,O,0.0,O
415,losses,NNS,148,O,0.0,O
415,over,IN,155,O,0.0,O
415,next,JJ,160,O,0.0,O
415,five,CD,165,O,0.0,O
415,to,TO,90,O,0.0,O
415,ten,CD,173,O,0.0,O
415,years,NNS,177,O,0.0,O
416,An,DT,0,O,0.0,O
416,Indonesian,JJ,3,O,0.0,O
416,Air,NNP,14,O,0.0,O
416,Force,NNP,18,O,0.0,O
416,plane,NN,24,O,0.0,O
416, on ,IN,29,O,0.0,O
416, a ,DT,33,O,0.0,relation
416,routine,JJ,35,arg,1.0,relation
416,training,NN,43,arg,1.0,relation
416,flight,NN,52,arg,1.0,O
416,crashes,NNS,59,arg,1.0,relation
416,into,IN,67,O,0.0,relation
416,house,NN,74,arg,1.0,O
416, in ,IN,79,O,0.0,O
416,city,NN,83,O,0.0,O
416,of,IN,88,O,0.0,O
416,Malang,NNP,91,O,0.0,O
416,East,NNP,101,O,0.0,O
416,Java,NNP,106,O,0.0,O
416,province,NN,111,O,0.0,O
416,killing,VBG,120,O,0.0,O
416,four,CD,128,O,0.0,O
416,people,NNS,133,O,0.0,O
416, and ,CC,139,O,0.0,O
416,injuring,VBG,144,O,0.0,O
416,one,CD,6,O,0.0,O
417,A,DT,0,arg,1.0,relation
417,pregnant,JJ,2,arg,1.0,relation
417,Australian,JJ,11,arg,1.0,O
417,woman,NN,22,arg,1.0,relation
417, in ,IN,27,O,0.0,O
417,state,NN,31,O,0.0,O
417,of,IN,37,O,0.0,O
417,Queensland,NNP,40,O,0.0,O
417,tests,NNS,51,O,0.0,O
417,positive,JJ,57,O,0.0,relation
417,for,IN,66,O,0.0,relation
417,Zika,NNP,70,arg,1.0,O
417,virus,NN,75,arg,1.0,O
NNP,.,.,B-NP,O,0.0,O
417,reports,NNS,88,O,0.0,O
417,first,JJ,96,O,0.0,O
417,case,NN,102,O,0.0,O
417,zika,NN,110,O,0.0,O
417,Virus,NN,115,O,0.0,O
417,disease,NN,121,O,0.0,O
417, a ,DT,132,O,0.0,O
417,man,NN,24,O,0.0,O
417,who,WP,138,O,0.0,O
417,had,VBD,142,O,0.0,O
417,traveled,VBD,146,O,0.0,O
417,to,TO,155,O,0.0,O
417,Venezuela,NNP,158,O,0.0,O
418,NATO,NNP,0,O,0.0,O
418,during,IN,5,O,0.0,O
418, a ,DT,12,O,0.0,O
418,twoday,NN,14,O,0.0,O
418,meeting,NN,21,O,0.0,O
418,considers,VBZ,29,O,0.0,O
418,request,NN,39,O,0.0,O
418,from,IN,47,O,0.0,O
418,Turkey,NNP,52,O,0.0,O
418, and ,CC,58,O,0.0,O
418,Greece,NNP,63,O,0.0,O
418,to,TO,70,O,0.0,O
418,monitor,VB,73,O,0.0,O
418,migrant,JJ,81,arg,1.0,O
418,transit,NN,89,arg,1.0,O
418, in ,IN,96,O,0.0,relation
418,Aegean,NNP,100,arg,1.0,O
418,Sea,NNP,107,arg,1.0,O
418,combat,NN,118,O,0.0,O
418,human,JJ,125,O,0.0,O
418,traffickers,NNS,131,O,0.0,O
418,squeezing,VBG,143,O,0.0,O
418,refugees,NNS,153,O,0.0,O
418,onto,IN,162,O,0.0,O
418,unsafe,JJ,167,O,0.0,O
418,boats,NNS,174,O,0.0,O
419,Turkish,JJ,0,O,0.0,O
419,President,NNP,8,O,0.0,O
419,Recep,NNP,18,O,0.0,O
419,Tayyip,NNP,24,O,0.0,O
419,ErdoAYan,NN,31,O,0.0,O
419,blasts,NNS,40,O,0.0,O
419,US,PRP,47,O,0.0,O
419,over,IN,50,O,0.0,O
419,its,PRP$,55,O,0.0,O
419,support,NN,59,O,0.0,O
419,for,IN,67,O,0.0,O
419,Syrian,JJ,71,O,0.0,O
419,Kurdish,JJ,78,O,0.0,O
419,groups,NNS,86,O,0.0,O
419,which,WDT,93,O,0.0,O
419,Turkey,NNP,99,arg,1.0,O
419,considers,VBZ,106,O,0.0,O
419,to,TO,116,O,0.0,relation
419,be,VB,119,O,0.0,relation
419,terrorists,NNS,122,arg,1.0,O
NNP,.,.,B-NP,O,0.0,O
419,via,IN,138,O,0.0,O
419,GlobalPost,NN,142,O,0.0,O
419,VideoNews,NNS,153,O,0.0,O
420,A,DT,0,arg,1.0,O
420,shootout,NN,2,arg,1.0,O
420, in ,IN,10,O,0.0,relation
420,Abingdon,NNP,14,arg,1.0,O
420,Maryland,NNP,23,arg,1.0,O
420,results,NNS,32,O,0.0,O
420,deaths,NNS,43,O,0.0,O
420,of,IN,50,O,0.0,O
420,two,CD,53,O,0.0,O
420,Harford,NNP,57,O,0.0,O
420,County,NNP,65,O,0.0,O
420,Sheriffs,NNP,72,O,0.0,O
420,Office,NNP,81,O,0.0,O
420,deputies,NNS,88,O,0.0,O
420, and ,CC,96,O,0.0,O
420,suspected,VBN,101,O,0.0,O
420,gunman,NN,111,O,0.0,O
421,Northkorea,NNP,0,arg,1.0,O
421,reportedly,RB,11,O,0.0,O
421,executes,VBZ,22,O,0.0,relation
421,Ri,NNP,31,arg,1.0,O
421,Yonggil,NNP,34,arg,1.0,O
421,Chief,NNP,42,arg,1.0,O
421,of,IN,48,O,0.0,O
421,General,NNP,51,O,0.0,O
421,Staff,NNP,59,O,0.0,O
421,Korean,JJ,68,O,0.0,O
421,Peoples,NNPS,75,O,0.0,O
421,Army,NNP,83,O,0.0,O
421, on ,IN,87,O,0.0,O
421,charges,NNS,91,O,0.0,O
421,corruption,NN,102,O,0.0,O
421,according,VBG,113,O,0.0,O
421,to,TO,123,O,0.0,O
421,South,NNP,126,O,0.0,O
421,media,NNS,139,O,0.0,O
422,The,DT,0,O,0.0,O
422,FBI,NNP,4,O,0.0,O
422, in ,IN,7,O,0.0,O
422,armored,JJ,11,O,0.0,O
422,vehicles,NNS,19,O,0.0,O
422,closes,VBZ,28,O,0.0,O
422,to,TO,35,O,0.0,O
422,within,IN,38,O,0.0,O
422,50,CD,45,O,0.0,O
422,yards,NNS,48,O,0.0,O
422,40,CD,54,O,0.0,O
422,meters,NNS,57,O,0.0,O
422,of,IN,64,O,0.0,O
422,last,JJ,67,O,0.0,O
422,four,CD,72,O,0.0,O
422,antigovernment,NN,77,O,0.0,O
422,militants,NNS,92,O,0.0,O
422,occupying,VBG,102,O,0.0,O
422,Malheur,NNP,112,O,0.0,O
422,National,NNP,120,O,0.0,O
422,Wildlife,NNP,129,O,0.0,O
422,Refuge,NNP,138,O,0.0,O
NNS,.,.,B-NP,O,0.0,O
422,end,NN,162,O,0.0,O
422,standoff,NN,166,arg,1.0,O
422,without,IN,175,O,0.0,relation
422,violence,NN,183,arg,1.0,O
422,continue,VB,192,O,0.0,O
423,New,NNP,0,arg,1.0,relation
423,Jersey,NNP,4,arg,1.0,relation
423,Governor,NNP,11,arg,1.0,O
423,Chris,NNP,20,arg,1.0,relation
423,Christie,NNP,26,arg,1.0,relation
423,suspends,VBZ,35,O,0.0,relation
423,his,PRP$,44,arg,1.0,relation
423,campaign,NN,48,arg,1.0,O
423,for,IN,57,O,0.0,O
423,Republican,NNP,61,O,0.0,O
423,Party,NNP,72,O,0.0,O
423,nomination,NN,78,O,0.0,O
423,President,NNP,93,O,0.0,O
423,of,IN,103,O,0.0,O
423,US,PRP,106,O,0.0,O
424,The,DT,0,O,0.0,O
424,Parliament,NNP,4,O,0.0,O
424,of,IN,15,O,0.0,O
424,Australia,NNP,18,arg,1.0,O
424,considers,VBZ,28,O,0.0,relation
424,Turnbull,NNP,38,arg,1.0,O
424,Governments,NNS,47,arg,1.0,O
424,proposed,VBN,59,O,0.0,O
424,legislation,NN,68,O,0.0,O
424,to,TO,80,O,0.0,O
424,legalize,VB,83,O,0.0,O
424,growing,VBG,92,O,0.0,O
424,marijuana,NN,103,O,0.0,O
424,for,IN,113,O,0.0,O
424,medical,JJ,117,O,0.0,O
424,use,NN,125,O,0.0,O
DT,.,.,B-NP,O,0.0,O
424,bill,NN,134,O,0.0,O
424,is,VBZ,71,O,0.0,O
424,expected,VBN,142,O,0.0,O
424,pass,VB,154,O,0.0,O
425,French,JJ,0,arg,1.0,O
425,Foreign,NNP,7,arg,1.0,O
425,Minister,NNP,15,arg,1.0,O
425,Laurent,NNP,24,arg,1.0,O
425,fabius,NNS,32,arg,1.0,O
425,announces,VBZ,39,O,0.0,relation
425,his,PRP$,49,arg,1.0,O
425,resignation,NN,53,arg,1.0,O
NNP,.,.,B-NP,O,0.0,O
425,Francois,NNP,76,O,0.0,O
425,Hollande,NNP,85,O,0.0,O
425,says,VBZ,94,O,0.0,O
425,he,PRP,99,O,0.0,O
425,will,MD,102,O,0.0,O
425,nominate,VB,107,O,0.0,O
425,Fabius,NNP,116,O,0.0,O
425,to,TO,123,O,0.0,O
425,lead,VB,126,O,0.0,O
425,countrys,NNS,131,O,0.0,O
425,Constitutional,NNP,140,O,0.0,O
425,Council,NNP,155,O,0.0,O
426,Latvian,JJ,0,arg,1.0,O
426,parliament,NN,8,arg,1.0,O
426,approves,VBZ,19,O,0.0,relation
426,new,JJ,28,arg,1.0,O
426,government,NN,32,arg,1.0,O
426,of,IN,43,O,0.0,O
426,Prime,NNP,46,O,0.0,O
426,Minister,NNP,52,O,0.0,O
426,Maris,NNP,61,O,0.0,O
426,Kucinskis,NNP,67,O,0.0,O
426,following,VBG,77,O,0.0,O
426,resignation,NN,87,O,0.0,O
426,Laimdota,NNP,102,O,0.0,O
426,Straujuma,NNP,111,O,0.0,O
426, in ,IN,120,O,0.0,O
426,early,JJ,124,O,0.0,O
426,December,NNP,130,O,0.0,O
427,The,DT,0,O,0.0,O
427,owners,NNS,4,O,0.0,O
427,of,IN,11,O,0.0,O
427,Liverpool,NNP,14,O,0.0,O
427,F.,NNP,24,arg,1.0,O
427,C.,NNP,27,arg,1.0,O
427,scrap,NN,30,O,0.0,O
427, a ,DT,36,O,0.0,O
427,controversial,JJ,38,O,0.0,O
427,Pound,NNP,52,O,0.0,O
427,77,CD,58,O,0.0,O
427,ticket,NN,61,O,0.0,O
427,pricing,NN,68,O,0.0,O
427,plan,NN,76,O,0.0,O
427,for,IN,81,O,0.0,O
427,2016,CD,85,O,0.0,O
427,17,CD,90,O,0.0,O
427,season,NN,93,O,0.0,O
427,following,VBG,100,O,0.0,O
427,backlash,NN,112,O,0.0,O
427,by,IN,121,O,0.0,O
427,clubs,NNS,124,O,0.0,O
427,supporters,NNS,130,O,0.0,O
427, and ,CC,140,O,0.0,O
427,mass,NN,147,O,0.0,O
427,walkout,NN,152,O,0.0,O
427,during,IN,160,O,0.0,O
427,last,JJ,167,O,0.0,O
427,weeks,NNS,172,O,0.0,O
427,game,NN,178,O,0.0,O
427,with,IN,183,O,0.0,O
427,Sunderland,NNP,188,arg,1.0,O
427,A,DT,199,arg,1.0,O
427,at,IN,207,O,0.0,relation
427,Anfield,NNP,210,arg,1.0,O
428,Suspected,VBN,0,arg,1.0,O
428,Islamist,NNP,10,arg,1.0,O
428,militants,NNS,19,arg,1.0,O
428,attack,NN,29,O,0.0,relation
428, a ,DT,36,O,0.0,O
428,customs,NNS,38,arg,1.0,O
428,post,NN,46,arg,1.0,O
428, in ,IN,50,O,0.0,O
428,town,NN,54,O,0.0,O
428,of,IN,59,O,0.0,O
428,Mopti,NNP,62,O,0.0,O
428,central,JJ,68,O,0.0,O
428,Mali,NNP,76,O,0.0,O
428,killing,VBG,81,O,0.0,O
428,two,CD,89,O,0.0,O
428,civilians,NNS,93,O,0.0,O
428, and ,CC,102,O,0.0,O
428,officer,NN,117,O,0.0,O
429,A,DT,0,O,0.0,O
429,man,NN,2,O,0.0,O
429,shoots,VBZ,6,O,0.0,O
429,six,CD,13,O,0.0,O
429,people,NNS,17,O,0.0,O
429,dead,JJ,24,O,0.0,O
429,at,IN,29,O,0.0,O
429,an,DT,3,arg,1.0,O
429,education,NN,35,arg,1.0,O
429,centre,NN,45,arg,1.0,O
429, in ,IN,51,O,0.0,relation
429,Jizan,NNP,55,arg,1.0,O
429,Province,NNP,61,arg,1.0,O
429,Saudi,NNP,70,arg,1.0,O
429,Arabia,NNP,76,arg,1.0,O
430,Four,CD,0,arg,1.0,O
430,policemen,NNS,5,arg,1.0,O
430,are,VBP,15,O,0.0,O
430,killed,VBN,19,O,0.0,relation
430, and ,CC,25,O,0.0,O
430,another,DT,30,O,0.0,O
430,seven,CD,38,O,0.0,O
430,wounded,VBN,44,O,0.0,O
430,when,WRB,52,O,0.0,O
430,one,CD,57,O,0.0,O
430,of,IN,61,O,0.0,O
430,their,PRP$,64,O,0.0,O
430,colleagues,NNS,70,O,0.0,O
430,opened,VBD,81,O,0.0,O
430,fire,NN,88,O,0.0,O
430, on ,IN,92,O,0.0,O
430,them,PRP,96,O,0.0,O
430, in ,IN,100,O,0.0,relation
430,Kandahar,NNP,104,arg,1.0,O
430,Afghanistan,NNP,113,arg,1.0,O
431,Uber,NNP,0,arg,1.0,O
431, in ,IN,4,O,0.0,relation
431,San,NNP,8,arg,1.0,O
431,Francisco,NNP,12,arg,1.0,O
431,California,NNP,22,arg,1.0,O
431,US,PRP,33,arg,1.0,O
431,federal,JJ,36,arg,1.0,O
431,court,NN,44,arg,1.0,O
431,says,VBZ,50,O,0.0,O
431,it,PRP,55,O,0.0,O
431,will,MD,58,O,0.0,O
431,pay,VB,63,O,0.0,O
431,dollar,NN,67,O,0.0,O
431,28.5,CD,74,O,0.0,O
431,million,CD,79,O,0.0,O
431,to,TO,87,O,0.0,O
431,settle,VB,90,O,0.0,O
431,two,CD,97,O,0.0,O
431,lawsuits,NNS,101,O,0.0,O
431,over,IN,110,O,0.0,O
431,misleading,JJ,115,O,0.0,O
431,bac,NN,126,O,0.0,O
431,kground,NN,130,O,0.0,O
431,check,NN,138,O,0.0,O
431,information,NN,144,O,0.0,O
NNS,.,.,B-NP,O,0.0,O
431,settled,VBD,169,O,0.0,O
431, a ,DT,177,O,0.0,O
431,similar,JJ,179,O,0.0,O
431,with,IN,195,O,0.0,O
431,competitor,NN,200,O,0.0,O
431,Lyft,NNP,211,O,0.0,O
431,2014,CD,219,O,0.0,O
432,The,DT,0,O,0.0,O
432,death,NN,4,O,0.0,O
432,toll,NN,10,O,0.0,O
432,from,IN,15,O,0.0,O
432,earthquake,NN,20,arg,1.0,O
432,rises,VBZ,31,O,0.0,relation
432,59,CD,40,arg,1.0,O
432,with,IN,43,O,0.0,O
432,76,CD,48,O,0.0,O
432,missing,VBG,51,O,0.0,O
433,Southern,NNP,0,arg,1.0,O
433,California,NNP,9,arg,1.0,O
433,Gas,NNP,20,arg,1.0,O
433,Company,NNP,24,arg,1.0,O
433,caps,NNS,32,arg,1.0,O
433,at,IN,37,arg,1.0,O
433,least,JJS,40,arg,1.0,O
433,temporarily,RB,46,O,0.0,relation
433,natural,JJ,58,arg,1.0,O
433,gas,NN,66,arg,1.0,O
433,leak,NN,70,arg,1.0,O
433,that,IN,75,O,0.0,O
433,started,VBD,80,O,0.0,O
433,last,JJ,88,O,0.0,O
433,October,NNP,93,O,0.0,O
433, and ,CC,100,O,0.0,O
433,has,VBZ,105,O,0.0,O
433,forced,VBN,109,O,0.0,O
433,thousands,NNS,116,O,0.0,O
433,to,TO,95,O,0.0,O
433,flee,VB,129,O,0.0,O
433,their,PRP$,134,O,0.0,O
433,homes,NNS,140,O,0.0,O
434,A,DT,0,O,0.0,O
434,Hellenic,NNP,2,O,0.0,O
434,Navy,NNP,11,O,0.0,O
434,helicopter,NN,16,O,0.0,O
434,crashes,NNS,27,O,0.0,O
434,while,IN,35,O,0.0,O
434,taking,VBG,41,O,0.0,O
434,part,NN,48,O,0.0,O
434, in ,IN,52,O,0.0,relation
434, a ,DT,56,O,0.0,O
434,military,JJ,58,arg,1.0,O
434,exercise,NN,67,arg,1.0,O
434,Aegean,NNP,79,arg,1.0,O
434,Sea,NNP,86,arg,1.0,O
434,near,IN,90,O,0.0,O
434,Greek,NNP,95,O,0.0,O
434,island,NN,101,O,0.0,O
434,of,IN,108,O,0.0,O
434,Kinaros,NNP,111,O,0.0,O
434,three,CD,119,O,0.0,O
434,naval,JJ,131,O,0.0,O
434,airmen,NNS,137,O,0.0,O
434,are,VBP,144,O,0.0,O
434,feared,VBD,148,O,0.0,O
434,dead,JJ,155,O,0.0,O
435,A,DT,0,arg,1.0,O
435,yellow,JJ,2,arg,1.0,O
435,fever,NN,9,arg,1.0,O
435,outbreak,NN,15,arg,1.0,O
435,has,VBZ,24,O,0.0,O
435,killed,VBN,28,O,0.0,O
435,37,CD,35,O,0.0,O
435,people,NNS,38,O,0.0,O
435, in ,IN,44,O,0.0,relation
435,Angola,NNP,48,arg,1.0,O
435,since,IN,55,O,0.0,O
435,December,NNP,61,O,0.0,O
435,2015,CD,70,O,0.0,O
436,Southkorea,NNP,0,arg,1.0,O
436,starts,VBZ,11,O,0.0,O
436,withdrawing,VBG,18,O,0.0,relation
436,its,PRP$,30,arg,1.0,O
436,nationals,NNS,34,arg,1.0,O
436,from,IN,44,O,0.0,O
436,Kaesong,NNP,49,O,0.0,O
436,Industrial,NNP,57,O,0.0,O
436,Region,NNP,68,O,0.0,O
436, in ,IN,74,O,0.0,O
436,protest,NN,78,O,0.0,O
436,to,TO,86,O,0.0,O
436,recent,JJ,89,O,0.0,O
436,actions,NNS,96,O,0.0,O
436,by,IN,104,O,0.0,O
436,Northkorea,NNP,107,O,0.0,O
NN,.,.,B-NP,O,0.0,O
436,says,VBZ,130,O,0.0,O
436,it,PRP,19,O,0.0,O
436,will,MD,138,O,0.0,O
436,freeze,NN,143,O,0.0,O
436,all,DT,150,O,0.0,O
436,Korean,JJ,160,O,0.0,O
436,assets,NNS,167,O,0.0,O
436, and ,CC,173,O,0.0,relation
436,equipment,NN,178,O,0.0,O
436,at,IN,35,O,0.0,O
436,jointly,RB,191,O,0.0,O
436,run,VB,199,O,0.0,O
436,kaesong,NN,203,O,0.0,O
436,industrial,JJ,211,O,0.0,O
436,Park,NNP,222,O,0.0,O
436,Korea,NNP,124,O,0.0,O
436,shuts,VBZ,240,O,0.0,O
436,off,IN,246,O,0.0,O
436,supply,NN,250,O,0.0,O
436,electricity,NN,260,O,0.0,O
436,water,NN,276,O,0.0,O
436,region,NN,304,O,0.0,O
437,All,DT,0,arg,1.0,relation
437,four,CD,4,arg,1.0,relation
437,remaining,VBG,9,arg,1.0,relation
437,occupiers,NNS,19,arg,1.0,O
437,leave,VB,29,O,0.0,relation
437,refuge,NN,35,arg,1.0,O
437, and ,CC,41,O,0.0,O
437,surrender,NN,46,arg,1.0,O
438,At,IN,0,arg,1.0,O
438,least,JJS,3,arg,1.0,O
438,52,CD,9,arg,1.0,O
438,inmates,NNS,12,arg,1.0,O
438,are,VBP,20,O,0.0,O
438,killed,VBN,24,O,0.0,relation
438, in ,IN,30,O,0.0,relation
438, a ,DT,34,O,0.0,O
438,riot,NN,36,arg,1.0,O
438, and ,CC,40,O,0.0,O
438,fire,NN,45,arg,1.0,O
438,at,IN,15,O,0.0,O
438,Topo,NNP,53,O,0.0,O
438,Chico,NNP,58,O,0.0,O
438,prison,NN,64,O,0.0,O
438,Monterrey,NNP,74,O,0.0,O
438,Mexico,NNP,84,O,0.0,O
439,Charlot,NNP,0,arg,1.0,O
439,Salwai,NNP,8,arg,1.0,O
439,is,VBZ,15,O,0.0,O
439,elected,VBN,18,O,0.0,relation
439,Prime,NNP,26,O,0.0,O
439,Minister,NNP,32,O,0.0,O
439,of,IN,41,O,0.0,O
439,Vanuatu,NNP,44,arg,1.0,O
